amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba	order-invoice-type
302-9450684-9065147	302-9450684-9065147	2023-08-22T20:17:25+00:00	2023-08-23T06:27:36+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium steckbare Unterlegplatten | 40x80-200 Stk. Mix bis 16t | Distanzplättchen, Unterlegplättchen aus Kunststoff, Ausgleichsplättche	MH-CJRY-5P2K	B0BZ148L38	Shipped	1	EUR	29.99	4.79							Hofbieber	Hessen	36145	DE		false			false	
303-1269744-5565963	303-1269744-5565963	2023-08-22T20:14:18+00:00	2023-08-23T04:14:14+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	30.47	5.08							Frauental an der Lassnitz		8523	AT		false			false	
305-9817985-3026705	305-9817985-3026705	2023-08-22T20:13:51+00:00	2023-08-23T01:23:54+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Seegebiet Mansfelder Land		06317	DE		false			false	
028-9775774-3975550	028-9775774-3975550	2023-08-22T20:10:36+00:00	2023-08-22T20:10:45+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Kunststoff Keile | Made in Germany | Plastik Keile, Montagekeile, Distanzkeile aus Kunststoff (135 x Keile MIX geschlossen)	6Z-R0CA-A8ZW	B07ZPC81W2	Unshipped	1	EUR	26.23								Lehrte		31275	DE	DE Core Free Shipping 2018/04/24 20-00-00	true		Business Price	false	
304-7422878-9621155	304-7422878-9621155	2023-08-22T20:04:40+00:00	2023-08-23T04:15:30+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassenschrauben inkl. Bit | 5,0 x 50 mm 200 Stück C1-Edelstahl gleitbeschichtet | Fräsrippen, Cut-Spitze | Holzschrauben | Ma	A5-M669-W35F	B09GKTR4CL	Shipped	1	EUR	25.2	4.2							Marchtrenk	OÖ	4614	AT		false			false	
303-2316436-1765128	303-2316436-1765128	2023-08-22T19:53:28+00:00	2023-08-23T01:20:35+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Fugenkreuze | 5mm x 15mm 150 Stück | Fugenkreuze für Terrassenplatten und Betonplatten, Abstandshalter Terrassenplatten, Terrass	UN-U3QV-L1YZ	B0BJFJRKQ4	Shipped	1	EUR	17.49	2.79							Groß Köris		15746	DE		false			false	
306-1488558-2523506	306-1488558-2523506	2023-08-22T19:52:39+00:00	2023-08-22T19:52:43+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Unshipped	1	EUR	29.97								Schellerten	Niedersachsen	31174	DE		false			false	
303-4834971-7013153	303-4834971-7013153	2023-08-22T19:49:14+00:00	2023-08-23T07:12:56+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Kunststoff Keile | Made in Germany | Plastik Keile, Montagekeile, Distanzkeile aus Kunststoff (120 x Keile rot Einzeln)	5P-3IB4-A2UC	B07ZPBP9G6	Shipped	1	EUR	16.99	2.71							Rheine	D	48432	DE		false			false	
302-3211320-1057103	302-3211320-1057103	2023-08-22T19:48:45+00:00	2023-08-23T04:13:29+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Terrassenschrauben inkl. Bit | 5,0 x 60 mm 200 Stück C1-Edelstahl gleitbeschichtet | Fräsrippen, Cut-Spitze | Holzschrauben | Ma	UA-0KEE-NJEO	B09GKVXT43	Shipped	1	EUR	25.99	4.15							überherrn		66802	DE		false			false	
306-5188910-4315533	306-5188910-4315533	2023-08-22T19:46:13+00:00	2023-08-23T01:20:19+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	29.97	4.79							Elsenfeld		63820	DE		false			false	
304-8638010-0900314	304-8638010-0900314	2023-08-22T19:37:11+00:00	2023-08-23T04:14:48+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 40er Set - 60 x 40 mm | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 5 t | Set: 1.5, 2, 3, 4,	9L-HBWO-UNTN	B09JGD3YWL	Shipped	1	EUR	19.98	3.19							Wietmarschen	Niedersachsen	49835	DE		false			false	
028-5319512-1985910	028-5319512-1985910	2023-08-22T19:26:35+00:00	2023-08-22T19:26:39+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Kunststoff Keile | Made in Germany | Plastik Keile, Montagekeile, Distanzkeile aus Kunststoff (135 x Keile MIX geschlossen)	6Z-R0CA-A8ZW	B07ZPC81W2	Unshipped	1	EUR	26.49								Eilenburg		04838	DE		false			false	
